trial,t,x,y
17,1.3611699749963009,-95,57
17,1.3773435229959432,-96,57
17,1.3938533010004903,-96,58
17,1.4100033379945671,-97,58
17,1.7215927899960661,-97,59
17,1.7377915260003647,-96,59
17,1.770817017997615,-95,59
17,1.7790177509959904,-93,59
17,1.7870149009977467,-91,60
17,1.7954211129981559,-90,60
17,1.8035092259960948,-88,61
17,1.8115642459961236,-86,61
17,1.81961606600089,-84,62
17,1.8280532539938577,-81,62
17,1.836299541995686,-79,63
17,1.8444824979960686,-76,64
17,1.8524849909954355,-73,64
17,1.8608714009969844,-71,64
17,1.8690465159961605,-69,65
17,1.877153613997507,-65,66
17,1.8853292950007017,-63,66
17,1.893427653994877,-60,67
17,1.901694686996052,-57,68
17,1.9097364449989982,-54,69
17,1.9180790419995901,-51,70
17,1.9264405209978577,-48,71
17,1.9345485070007271,-44,71
17,1.9426605150001706,-43,72
17,1.9508719929945073,-39,72
17,1.9589804869974614,-37,73
17,1.9673612999977195,-34,74
17,1.9754858800006332,-30,75
17,1.9837098029966,-28,76
17,1.9917612549979822,-24,77
17,2.0000286149952444,-21,77
17,2.0082212459965376,-17,78
17,2.0162391099947854,-14,79
17,2.0246156189969042,-10,80
17,2.0328167519983253,-6,81
17,2.0410181080005714,-5,81
17,2.0495151669965708,-2,82
17,2.0574672059956356,3,83
17,2.0654775489965687,7,84
17,2.0737898359948304,8,85
17,2.0818363449943718,13,86
17,2.0902345270005753,16,86
17,2.098301364996587,19,87
17,2.1065619939981843,22,88
17,2.1146406889965874,25,89
17,2.122957473999122,28,89
17,2.1311509189981734,31,90
17,2.139310177997686,33,91
17,2.147555358998943,36,92
17,2.1558463199980906,38,92
17,2.1636795659942436,41,93
17,2.1722340299966163,43,94
17,2.180298633997154,46,94
17,2.188446722997469,47,95
17,2.1966521909998846,51,96
17,2.204894438997144,52,96
17,2.213154614000814,54,97
17,2.2212515200008056,58,98
17,2.229481392998423,59,98
17,2.2376564469959703,61,99
17,2.24583985699428,63,100
17,2.254031083000882,65,101
17,2.262054826998792,67,101
17,2.270633251995605,68,102
17,2.2789527979984996,69,102
17,2.2868556779940263,70,102
17,2.2953786549987854,71,103
17,2.3032353140006308,72,103
17,2.319580376999511,73,103
17,2.335996826994233,73,104
17,2.3440077060004114,74,104
17,2.557221655995818,73,104
17,2.6063114419957856,72,104
17,2.6472613160003675,71,104
17,2.680024194996804,70,104
17,2.68826130299567,69,104
17,2.6964080369943986,67,105
17,2.704808628994215,65,105
17,2.712850643998536,63,106
17,2.721205429996189,59,106
17,2.729349185996398,56,107
17,2.7376374249943183,52,108
17,2.7457713399999193,46,109
17,2.7538698539938196,41,110
17,2.762145802997111,35,111
17,2.770292076995247,28,112
17,2.778962626995053,21,113
17,2.7873880389961414,15,114
17,2.7954648879967863,9,115
17,2.8035538339972845,3,116
17,2.8120539279989316,-2,117
17,2.8201313509998727,-7,118
17,2.8285131779994117,-12,119
17,2.837034063995816,-16,120
17,2.8453622609958984,-20,121
17,2.853464843996335,-24,122
17,2.8616967299967655,-26,122
17,2.869902512997214,-31,124
17,2.8780813089979347,-33,124
17,2.886145038995892,-36,125
17,2.894702129000507,-39,126
17,2.9027717909993953,-41,127
17,2.9110990529952687,-45,128
17,2.919221498996194,-48,129
17,2.927099262997217,-51,130
17,2.9356606139990618,-53,131
17,2.9437787889983156,-56,131
17,2.9520394999999553,-59,132
17,2.9601673029974336,-60,133
17,2.9684464689999004,-63,134
17,2.976473876995442,-65,135
17,2.9847415769982035,-68,136
17,2.9930999689968303,-69,136
17,3.0012877659974038,-71,137
17,3.009462178000831,-72,138
17,3.01764869899489,-73,139
17,3.0257721269954345,-74,139
17,3.0340963799972087,-75,140
17,3.050345165996987,-76,141
17,3.091359336998721,-76,142
17,3.0993855109991273,-77,142
17,3.361749946998316,-76,142
17,3.3945410109954537,-75,142
17,3.410946203999629,-74,142
17,3.41916038999625,-73,143
17,3.4271410910005216,-71,143
17,3.4354529489937704,-69,144
17,3.443660100994748,-66,144
17,3.4517354799972964,-63,145
17,3.4600014179959544,-60,146
17,3.4676405529971817,-56,147
17,3.475727946999541,-54,148
17,3.483933777999482,-48,149
17,3.492185229995812,-45,150
17,3.500526927993633,-42,151
17,3.507858008997573,-40,152
17,3.5167140569974435,-35,153
17,3.5252206709992606,-32,154
17,3.5325452350007254,-29,155
17,3.5406744689971674,-25,156
17,3.5490414009982487,-22,157
17,3.557058551996306,-19,157
17,3.5655734419997316,-15,158
17,3.573661769994942,-14,159
17,3.58171915699495,-9,160
17,3.589936416996352,-6,160
17,3.598179556996911,-3,161
17,3.6064094489993295,0,163
17,3.6144833149955957,4,164
17,3.622591363993706,8,165
17,3.6309467749961186,12,166
17,3.639056936997804,15,167
17,3.647507368994411,19,169
17,3.6555964430008316,23,170
17,3.6636999619950075,26,171
17,3.6717616620007902,29,173
17,3.6801963269972475,33,174
17,3.6881608859985135,36,175
17,3.696343251998769,39,176
17,3.7046790219974355,43,177
17,3.712796066996816,46,179
17,3.7208933219953906,50,180
17,3.7294035960003384,53,181
17,3.737416203999601,57,182
17,3.745498576994578,58,183
17,3.7537986899988027,61,184
17,3.761814179000794,64,185
17,3.7702643149968935,67,186
17,3.77838290699583,69,187
17,3.7858980579985655,71,188
17,3.7946895999994013,73,189
17,3.802799941993726,75,190
17,3.8112158919975627,76,190
17,3.8193569909999496,77,191
17,3.8274138790002326,78,191
17,3.8356776919972617,79,191
17,3.8438107069960097,79,192
17,3.8603419289938756,80,192
17,3.9914297539944528,79,192
17,4.040546170996095,78,192
17,4.089771029997792,77,192
17,4.11426794900035,76,192
17,4.122754733994952,76,193
17,4.131413016999431,75,193
17,4.1391688019939465,74,193
17,4.147765399000491,74,194
17,4.155852408999635,73,194
17,4.163980461999017,72,194
17,4.173011011000199,71,195
17,4.181223127998237,70,195
17,4.189297551994969,69,196
17,4.197478318994399,67,196
17,4.205708902998595,66,197
17,4.213856741997006,65,197
17,4.222304789000191,62,197
17,4.23033062399918,61,198
17,4.238542979997874,58,199
17,4.246645766994334,57,199
17,4.255259419995127,54,200
17,4.26346751699748,52,201
17,4.27142038999591,50,201
17,4.279619136999827,48,202
17,4.287869954998314,46,202
17,4.295929715997772,44,203
17,4.304190856993955,43,203
17,4.312347382998269,42,204
17,4.32066303499596,40,204
17,4.328684271000384,39,205
17,4.337019430997316,37,205
17,4.345310241995321,36,206
17,4.353426108995336,35,206
17,4.361622643998999,33,207
17,4.3696700429936755,32,208
17,4.377909670998633,30,208
17,4.386309634995996,29,209
17,4.394509045996529,27,209
17,4.402662957996654,26,210
17,4.410829248998198,25,211
17,4.418942317999608,24,211
17,4.427363039998454,22,212
17,4.435482414999569,21,212
17,4.44362761299999,20,213
17,4.45184126499953,19,213
17,4.459935556995333,19,214
17,4.46837729899562,18,214
17,4.476468295993982,17,214
17,4.4846549309950205,16,215
17,4.50081706099445,15,216
17,4.517513570994197,14,216
17,4.525650013994891,13,217
17,4.550371020995954,12,217
17,4.558589972999471,12,218
17,4.566637022995565,11,218
17,4.582954598998185,10,218
17,4.615724783994665,9,218
17,4.62422795999737,9,219
17,4.632460394997906,8,219
17,4.656807380997634,7,219
17,4.6814916109942715,6,219
17,4.705918196996208,5,220
17,4.72246637599892,4,220
17,4.746911071000795,3,220
17,4.763395138994383,2,220
17,4.796294400999614,2,221
17,4.837242415997025,1,221
17,4.8789808669971535,1,222
17,4.9534950029992615,1,223
17,5.019400877994485,1,224
17,5.050558656999783,1,224
