t,filt_x,filt_y,approximate_speed
1.8630000000000002,160.07612633040026,1.8491821085632199,0.030813563955945863
1.864,160.0870671242711,1.8721769965446229,0.02983740393662653
1.865,160.09774990514887,1.8945259653871929,0.028892618148846645
1.8659999999999999,160.10819308864583,1.9162415952830307,0.027979643993845404
1.867,160.1184144865209,1.9373373448387,0.027098788114549445
1.868,160.1284312606477,1.957827473449228,0.026250232531873374
1.869,160.13825988476768,1.9777269626628944,0.025434041093664348
1.87,160.14791611128794,1.997051421353388,0.024650164254052098
1.871,160.15741494752848,2.0158170051830693,0.02389844723535709
1.8719999999999999,160.16677064555816,2.0340403794227107,0.023178639563776148
1.8730000000000002,160.17599668784925,2.0517386154242963,0.02249040022050402
1.874,160.1851057829551,2.068929114013922,0.021833304770187426
1.875,160.1941098667228,2.08562953061853,0.02120685247181521
1.876,160.20302010857438,2.1018577025006326,0.020610473328927195
1.8769999999999998,160.21184692237145,2.1176315784433983,0.020043535037580856
1.8780000000000001,160.2205999813893,2.13296915119501,0.01950534979648217
1.879,160.22928823691453,2.147888392946412,0.018995180945348685
1.88,160.2379199399932,2.1624071940805805,0.018512249401926358
1.881,160.246502665874,2.176543305395243,0.01805573987237928
1.882,160.25504334069436,2.190314283964321,0.01762480681185653
1.883,160.2635482699842,2.2037374427672747,0.0172185801160609
1.8840000000000001,160.27202316858504,2.2168298041797887,0.016836170528705462
1.885,160.28047319160024,2.2296080573847226,0.016476674751433662
1.886,160.28890296601983,2.2420885197288243,0.01613918024644615
1.8869999999999998,160.29731662269953,2.254287102018955,0.01582276972575049
1.8880000000000001,160.30571782838396,2.266219277721683,0.015526525321597009
1.889,160.3141098175143,2.2779000560020584,0.015249532437546237
1.89,160.32249542357104,2.2893439585118314,0.014990883279950053
1.891,160.33087710974078,2.3005649998138917,0.01474968007251309
1.892,160.33925699872475,2.311576671308924,0.01452503795928753
1.893,160.34763690152866,2.3223919285118453,0.01431608760182081
1.8940000000000001,160.35601834510123,2.3330231815098963,0.014121977478394063
1.895,160.3644025987189,2.343482288420972,0.01394187589548987
1.896,160.37279069902962,2.353780551660249,0.013774972721417457
1.8969999999999998,160.38118347369337,2.363928716814959,0.013620480853773344
1.8980000000000001,160.3895815635836,2.3739369739215,0.013477637434168964
1.899,160.39798544351788,2.3838149609357817,0.013345704822396493
1.9,160.40639544151998,2.3935717691864813,0.0132239713452093
1.901,160.4148117566157,2.403215950601973,0.013111751833388391
1.902,160.42323447518478,2.4127553431436755,0.01300841759296464
1.903,160.43166358590506,2.4221971602389365,0.012913384002967331
1.9040000000000001,160.44009899332818,2.43154846443265,0.012826035899821779
1.905,160.44854053013688,2.4408158113663383,0.012745786398638515
1.906,160.45698796814648,2.4500052642475025,0.012672076420074244
1.9069999999999998,160.4654410281073,2.4591224087871595,0.012604374114753404
1.9080000000000001,160.47389938837802,2.4681723684666887,0.012542174197873705
1.909,160.48236269254113,2.4771598200053533,0.012484997207205329
1.91,160.4908302493077,2.4860892787547213,0.012432365599603723
1.911,160.49930134853682,2.494964841223585,0.012383888186933036
1.912,160.50777565741458,2.5037898562166303,0.012339155691738293
1.913,160.51625281654282,2.512567298994065,0.012297781445849641
1.9140000000000001,160.5247324450909,2.521299784655658,0.012259400400755556
1.915,160.53321414509932,2.5299895813831683,0.012223668129875987
1.916,160.54169750501978,2.538638623472036,0.012190259831947723
1.9169999999999998,160.5501821062809,2.547248524096684,0.01215886874704778
1.9180000000000001,160.55866752106897,2.5558205877666356,0.012129205907665036
1.919,160.56715331099898,2.5643558224429133,0.01210099969245659
1.92,160.5756390324519,2.5728549512957217,0.012073994265107222
1.921,160.5841242374841,2.5813184240951523,0.012047948695105741
1.922,160.59260847441632,2.5897464282365243,0.012022636119378515
1.923,160.60109128815918,2.598138899411002,0.011997842947772728
1.9240000000000002,160.6095725382881,2.6064952553087566,0.011973332964125977
1.925,160.6180520461134,2.614814712645273,0.011948943431749395
1.926,160.62652925589109,2.6230965914979336,0.011924497570003065
1.9269999999999998,160.63500362098918,2.6313399886069613,0.01189982901910768
1.9280000000000002,160.64347460183288,2.63954378818766,0.011874781328149451
1.929,160.65194166403884,2.6477066723996545,0.011849207495506815
1.93,160.6604042767427,2.655827131540312,0.011822969561589429
1.931,160.66886191112718,2.6639034740287166,0.011795938254051
1.932,160.6773140391437,2.6719339839445566,0.01176796881481146
1.933,160.68576013243583,2.679916823016899,0.0117389179592896
1.9340000000000002,160.69419966145892,2.6878497623605644,0.011708688568450054
1.935,160.70263209479418,2.6957304375091105,0.011677190247338695
1.936,160.7110568986605,2.7035563573007075,0.011644339328018916
1.9369999999999998,160.71947353661432,2.7113249130132817,0.011610058895721951
1.9380000000000002,160.72788146943657,2.719033387776187,0.011574278835664588
1.939,160.73628015520367,2.7266789662808293,0.01153693589837086
1.94,160.74466904953488,2.7342587448073656,0.011497973779596727
1.9409999999999998,160.75304760600756,2.7417697415789357,0.011457343211330715
1.942,160.76141527674037,2.749208907448851,0.011415002060964024
1.943,160.7697715131269,2.7565731369197595,0.0113709154335582
1.944,160.77811576672053,2.7638592794873267,0.011325055774392485
1.945,160.7864474902538,2.7710641512943845,0.011277402966957529
1.946,160.79476613878438,2.7781845470747473,0.011227944422305186
1.9469999999999998,160.80307117095967,2.7852172523593492,0.011176675156473958
1.9480000000000002,160.81136205038442,2.792159055910993,0.011123597851385315
1.949,160.81963824707887,2.7990067623476307,0.0110687228954423
1.95,160.82789923902016,2.805757204908396,0.01101206840101417
1.9509999999999998,160.83614451374729,2.8124072583109903,0.010953660194844044
1.952,160.84437357001792,2.818953851644076,0.010893531778369188
1.953,160.8525859195064,2.8253939812339004,0.010831724256131282
1.954,160.8607810737039,2.8317247873177815,0.010768276026784523
1.955,160.86895855337892,2.8379435333331617,0.010703230157398798
1.956,160.87711792481986,2.8440474694602607,0.010636653053477524
1.9569999999999999,160.88525877332154,2.8500339663867944,0.010568617635297869
1.9580000000000002,160.8933807049621,2.85590052656806,0.010499203132571591
1.959,160.901483348318,2.8616447950969777,0.010428494833512072
1.96,160.9095663561017,2.867264570105585,0.01035658378967472
1.9609999999999999,160.9176294067191,2.8727578126217117,0.010283566478264313
1.962,160.92567220572647,2.878122655807444,0.010209544423698454
1.963,160.93369448717698,2.8833574135097737,0.010134623780750905
1.964,160.94169601485288,2.8884605880581917,0.010058914882397412
1.965,160.94967658336589,2.8934308772492896,0.009982531754856402
1.966,160.95763601912202,2.898267180464015,0.009905591604513259
1.9669999999999999,160.96557418114296,2.9029686038698013,0.009828214279307185
1.9680000000000002,160.97349096173485,2.9075344646665564,0.00975052170923166
1.969,160.9813862870026,2.9119642943429715,0.009672637330673741
1.97,160.98926011720275,2.9162578409172357,0.009594685498761588
1.9709999999999999,160.99711244693364,2.9204150701443243,0.009516790891792632
1.972,161.0049433051626,2.924436165680213,0.009439077913736374
1.973,161.01275275508573,2.928321528201735,0.009361670098860572
1.974,161.02054089382568,2.9320717734890693,0.00928468952270905
1.975,161.02830785196977,2.9356877294861854,0.009208256225430964
1.976,161.0360537929453,2.9391704323625585,0.00913248765078757
1.9769999999999999,161.04377891224925,2.9425211216074554,0.009057498105885388
1.9780000000000002,161.05148343652726,2.945741234195385,0.008983398245525274
1.979,161.0591676225118,2.948832397868498,0.008910294584971234
1.98,161.06683175583427,2.9517964235882466,0.008838289044926334
1.9809999999999999,161.07447614971218,2.9546352972145704,0.008767478531801595
1.982,161.08210114352408,2.9573511704762385,0.008697954555720503
1.983,161.08970710128418,2.9599463513006734,0.008629802889742992
1.984,161.09729441002898,2.9624232935755344,0.008563103271055191
1.985,161.10486347812352,2.9647845864175086,0.00849792914616818
1.986,161.11241473350339,2.9670329430262035,0.008434347462020684
1.9869999999999999,161.1199486218637,2.9691711892026427,0.008372418501960644
1.9880000000000002,161.1274656048094,2.9712022516127825,0.008312195768505531
1.989,161.13496615797501,2.9731291458764337,0.008253725911860408
1.99,161.14245076913113,2.9749549645613396,0.008197048703003064
1.9909999999999999,161.14991993628902,2.976682865160704,0.008142197051567891
1.992,161.15737416581453,2.9783160581303663,0.008089197066029393
1.993,161.16481397055904,2.9798577950589715,0.008038068154671505
1.994,161.17223986802873,2.981311357041144,0.00798882316537889
1.995,161.1796523785931,2.9826800433196845,0.007941468561644828
1.996,161.18705202374312,2.9839671602584743,0.007896004632042705
1.9969999999999999,161.19443932441592,2.9851760107027805,0.007852425730588218
1.9980000000000002,161.2018147993846,2.9863098837785937,0.007810720544230964
1.999,161.20917896372518,2.987372045177036,0.007770872385419286
2.0,161.21653232736932,2.9883657279642883,0.00773285950516295
2.001,161.2238753937405,2.989294123951558,0.007696655423764964
2.002,161.23120865848824,2.9901603756537605,0.007662229276221005
2.003,161.23853260831444,2.990967568859642,0.007629546168563036
2.004,161.24584771990044,2.991718725830314,0.007598567541250835
2.005,161.25315445893733,2.992416799137325,0.007569251537649397
2.006,161.26045327925345,2.993064666145926,0.007541553373780617
2.0069999999999997,161.26774462204688,2.993665124143917,0.007515425705874384
2.008,161.27502891521968,2.9942208861113184,0.00749081899428551
2.009,161.28230669755737,2.9947345771214833,0.0074677018200411185
2.01,161.28957858609786,2.9952087313598432,0.007446055851912277
2.011,161.2968450245921,2.9956457897425737,0.0074258357829995675
2.012,161.30410645113756,2.9960480981137425,0.007406996743328731
2.013,161.31136329933497,2.9964179059964637,0.007389494771310658
2.0140000000000002,161.31861599969554,2.9967573658707143,0.007373287286180509
2.015,161.32586498132332,2.9970685329482785,0.007358333562493762
2.016,161.33311067387604,2.9973533654132125,0.00734459520625765
2.017,161.3403535098325,2.9976137250949138,0.007332036634184512
2.0180000000000002,161.34759392707525,2.9978513785396443,0.007320625556416603
2.019,161.35483237180773,2.99806799844584,0.00731033346468431
2.02,161.3620693018357,2.9982651654280383,0.00730113612685518
2.021,161.36930519022042,2.9984443700744268,0.007293014089123913
2.022,161.37654052933902,2.9986070152632904,0.007285953188675935
2.023,161.38377583536825,2.9987544187043165,0.007279945076784715
2.024,161.39101165176703,2.998887815671599,0.007274987522684567
2.025,161.39824855578,2.9990083618963417,0.007271085141506781
2.026,161.40548716599858,2.9991171365885663,0.00726825022538523
2.0269999999999997,161.41272814747256,2.9992151455587566,0.007266503111154722
2.028,161.41997221872774,2.9993033244118834,0.007265872783868531
2.029,161.4272201593784,2.9993825417881137,0.007266397500899718
2.03,161.4344728183697,2.9994536026264105,0.007268125436456702
2.031,161.44173112287385,2.999517251428998,0.007271115347437464
2.032,161.44899608787162,2.9995741755067815,0.007275437260487429
2.033,161.456268826449,2.9996250081876084,0.007281173179172535
2.0340000000000003,161.46355056083326,2.9996703319713642,0.007288417810677526
2.035,161.4708426341929,2.9997106816176333,0.007297279309844818
2.036,161.47814652322447,2.9997465471536464,0.0073078800388754065
2.037,161.48546385154154,2.9997783767919395,0.007320357338216587
2.0380000000000003,161.4927964038829,2.999806579748951,0.007334864306054801
2.039,161.50014599582704,2.9998315159830584,0.007351547394563445
2.04,161.50751457366084,2.999853506295086,0.007370562656840877
2.041,161.51490443859043,2.9998728533407437,0.00739210649968482
2.042,161.52231810843153,2.9998898300844337,0.007416392922560516
2.043,161.52975833452274,2.999904681919592,0.007443654088912784
2.044,161.5372281192284,2.999917628651802,0.0074741408478905935
2.045,161.54473073397696,2.9999288663432653,0.007508123195122472
2.046,161.5522697377667,2.9999385690181506,0.007545890661017903
2.0469999999999997,161.5598489960586,2.9999468902287783,0.007587752613470233
2.048,161.5674726999631,2.9999539644832627,0.00763403846221215
2.049,161.5751453856086,2.9999599085356223,0.007685097750973144
2.05,161.58287195357818,2.9999648225396687,0.00774130012266309
2.051,161.5906576882691,2.999968791068325,0.00780303514342524
2.052,161.598508277029,2.999971884000042,0.007870711971054777
2.053,161.60642982890124,2.9999741572743277,0.007944758851928448
2.0540000000000003,161.61442889279647,2.9999756535181863,0.008025622432931435
2.055,161.62251247489564,2.999976402545458,0.008113766873874845
2.056,161.6306880550766,2.9999764217309464,0.008209672746373917
2.057,161.6389636021382,2.999975716261112,0.008313835707004459
